word,count,frequency
ban,2066264,0.0009101864564905623
swing,2298562,0.0009101156628309527
blaze,990556,0.0009100687822766856
arsenic,1173168,0.0009097353810732013
video,2646404,0.000908598331743736
disregard,1337998,0.0009083910418389808
premier,2056415,0.0009081275539379162
chateau,1279245,0.0009081067517998986
rajah,610142,0.0009076118132061359
groove,1568296,0.0009072296233062199
burst,1512854,0.0009057850756547171
clearance,2555665,0.0009055620666791875
deportment,539519,0.0009055599972803688
tennis,2460508,0.0009050861480602076
webb,1943654,0.000904418276084371
senior,2182837,0.0009039938841185894
rack,1544641,0.0009039102921148788
comrade,1772094,0.000903222401234153
eclipse,1212753,0.0009023444942492598
intrusion,1558596,0.0009016224241202547
bard,849114,0.0009012787537329302
xix,1251635,0.0009008534658054125
dogma,1717206,0.0009007414796254374
shout,1075272,0.0009005785267960354
net,2108876,0.0008988577175479576
precedence,1452552,0.0008966405873750753
admonition,784545,0.0008966000159463462
xxii,858226,0.0008965225514090113
artifice,663284,0.00089559588913418
pr,1874084,0.0008955565133296399
scent,1607389,0.0008952342723419516
rye,1291456,0.0008952277235398805
dilatation,1379965,0.0008952126018298564
remuneration,1352266,0.0008951465420059074
superintendence,573569,0.0008945725051770124
provost,792610,0.0008938601179029445
credibility,1861736,0.0008938557062269058
characteristic,1958016,0.0008936989389403898
canaan,784734,0.0008934168945126256
melting,1927927,0.0008927055463201363
persistence,2389900,0.0008923627083739792
whisper,1356730,0.0008923624761101266
southeast,2501945,0.0008920433702960388
swan,1435559,0.0008916999590094572
fed,2371894,0.0008916658723953108
bolt,1745241,0.0008916608337637836
nuisance,1606098,0.0008909694007827997
peking,2312338,0.0008908089908866568
compulsion,1605391,0.0008907839960391064
confessor,748350,0.0008904348283376086
springfield,1993060,0.0008904134279756425
curtis,1931966,0.0008901482335262167
selling,2199551,0.0008901034935395344
condenser,1827713,0.0008900851295692864
oration,820791,0.0008895884632955848
yarn,1722896,0.0008880090180801022
acetate,1873611,0.0008878897185137624
credulity,590401,0.0008876040277959465
friar,998262,0.0008875808915547655
refreshment,742362,0.0008875106816204808
portfolio,2487527,0.0008871679211932073
fixation,2597290,0.0008865122991068337
capitulation,733284,0.0008860228176775902
orthodoxy,1504754,0.0008859673129310446
macedonia,1051891,0.0008859299821425267
mainland,2010955,0.0008858875276584973
courier,1197147,0.0008858434209277735
pollen,2012429,0.0008855217926855163
shale,1885823,0.0008853065863653538
petitioner,1528090,0.0008852077412608535
inertia,2047273,0.000885084014471615
humidity,2163865,0.0008850093814617866
seaman,1078140,0.0008843927544457727
epithet,800710,0.0008836931015364179
repression,2465485,0.0008828546324903263
beggar,1110217,0.0008827927159050039
brilliancy,665396,0.000882785474833324
cornell,2569998,0.000882732403011747
corridor,2143693,0.0008824240299224285
steele,1299205,0.0008822740116431845
mo,1767180,0.0008820077722898664
shopping,2755301,0.0008819695240127967
affirmation,1642031,0.0008817503455859222
stack,2408892,0.0008812712724766895
quantum,2249026,0.0008811525553704827
rosa,1689730,0.0008803941474349184
go,1848721,0.0008802487170952875
diction,1078000,0.0008800936515518673
distillation,1451445,0.0008798817711363442
husbandry,990941,0.0008794032014903773
tendon,1604779,0.0008793978272002218
turk,1025980,0.0008791594301359385
brink,1138994,0.0008786269926589682
inlet,1707296,0.000878605765888157
balloon,1932273,0.0008782005046328916
judas,950109,0.0008775286589206186
lexington,1745577,0.000877424561863854
tablet,1389159,0.0008772646624108815
pestilence,713743,0.0008766426257330146
perplexity,746751,0.000876387769720226
pendulum,1297894,0.0008763477686017507
iodine,1659715,0.0008763226958433712
catholicism,1841341,0.0008757245780004475
spin,2688584,0.0008755649741973585
devonshire,740745,0.0008754638968691623
delirium,1022184,0.0008752850039143103
european,2547881,0.0008751612359720407
cadiz,638564,0.0008750419034946282
urethra,1180013,0.0008745693381622934
barbarism,891381,0.0008745356257117706
adhesion,1471157,0.0008745316186966861
sion,768854,0.0008744553924974989
solidity,751709,0.0008740552855006232
sc,1749697,0.000873492005031797
affidavit,1158499,0.0008733838219070604
clover,1314624,0.0008730791947972912
leeds,1264145,0.0008730087252305921
poll,1624515,0.0008728801971885712
joyce,2468274,0.00087149671353476
bullion,877213,0.0008711836658808911
compact,1043472,0.0008711513360427993
gateway,1398660,0.0008708117703367755
debris,2187047,0.0008707840092051232
rhyme,1305124,0.00087072557002044
harp,1003808,0.0008707050070413692
reef,1607078,0.0008695026351424682
baronet,537454,0.0008694842319435388
scattering,2613693,0.0008694437710644053
warden,1170905,0.0008683912551179049
hugo,1890699,0.0008682418897899043
sheath,1578951,0.0008681147920836139
champagne,1591160,0.000867937066120749
super,2124357,0.0008674496111980483
sedition,774576,0.0008670790626766812
speaking,1289672,0.000867054348899496
yeast,2145309,0.0008668127048493493
vivacity,560175,0.0008664905915999045
bust,1224631,0.0008662435596468389
pull,2094528,0.0008661503576454354
imperfection,720699,0.0008660012601531471
walton,1287772,0.0008651043019239292
purple,1225264,0.0008649700878911176
inverse,2124484,0.0008648145970649713
flavour,946916,0.0008647201732937408
grape,1135524,0.0008644339126859706
coinage,1261950,0.0008641961185841668
folio,804679,0.0008638637153353144
bleeding,1684721,0.000862991703842662
newfoundland,1308435,0.0008625333045156191
crash,1974345,0.0008624999347967727
bait,1176165,0.0008624624319615057
auction,1523281,0.0008622159349004265
secession,1415423,0.000861917959047917
ballad,1314760,0.0008618767250963652
heroine,1579434,0.0008616047894723259
precipice,655076,0.0008606961539797016
golf,2574493,0.0008600630909428692
handwriting,1490207,0.0008598642147679878
queens,1377196,0.00085926103730417
rue,1413900,0.0008589613841621351
commune,1662458,0.000858728502483284
contingency,1709332,0.0008586126573084099
stops,2068130,0.0008586104507662948
bradley,1996103,0.0008584145640233901
hannibal,806798,0.0008582200269528676
ladyship,494091,0.0008580637599417628
ulster,1322177,0.0008579541476463765
lancashire,1119366,0.0008576244728982175
iris,1345716,0.0008573383823330952
broker,1897436,0.0008572771041419232
ravine,953284,0.0008571677840101795
contamination,2347008,0.00085703282043929
generalization,2272440,0.0008568101038343186
viscosity,2595843,0.000856115331168401
tuition,1601041,0.0008561016748509901
catalog,2692504,0.000855994929089839
ammonium,2048466,0.0008557344128544903
abstinence,999968,0.0008552644423585687
rigour,475374,0.0008546037837481666
airs,873289,0.0008545790523606714
stanza,1533656,0.0008543486800389569
oven,1747248,0.000854282390570417
respectability,985451,0.0008541570679234837
coating,1714796,0.0008538042379809291
roller,1680090,0.0008536913863447907
lantern,1388223,0.0008535548502837125
livelihood,1535998,0.0008530302034713179
lore,1438160,0.0008526843325699054
conduction,2418226,0.000852617592498693
vexation,529626,0.0008522455747740498
iceland,1334719,0.0008521685231593188
nevada,2179606,0.000851361160073259
polish,1460783,0.0008512328174515451
infinity,1454934,0.0008511820429887485
alderman,772817,0.0008511408308903
legitimacy,2083421,0.0008510122467571212
methodists,811266,0.0008505434486490527
copenhagen,1475073,0.0008504711859678714
freshness,1072792,0.0008503344026522376
rendezvous,991323,0.0008498152332367524
circumcision,857736,0.0008494478392119085
lucas,1741391,0.0008492945622519815
aspiration,2058142,0.0008489595149381241
swiss,1180627,0.0008485833032692593
twins,2143130,0.000847978363268825
tyler,1696702,0.0008476242009612791
habitat,2457802,0.0008473611110392362
bourgeoisie,2490394,0.0008471273822388172
passport,1310558,0.0008465679277746818
consummation,946854,0.0008464786332247312
rationale,2415847,0.0008461353331304175
excommunication,650550,0.0008461193824180771
bigotry,649247,0.0008459248999039277
raising,1592632,0.0008454652773539234
saturation,2337480,0.0008453348050207998
mao,2736152,0.0008451270882414305
encampment,724392,0.0008447373923823598
northampton,805449,0.0008445551197506766
archdeacon,674024,0.0008443482350619009
abyss,1068358,0.0008442504892243234
terminal,2472057,0.0008439996161475569
cherry,1682636,0.0008435082353075501
augusta,1267578,0.0008432819217552148
pact,2473787,0.0008431648457741795
tire,1575475,0.0008431457582352497
chemist,1420308,0.0008430143779387773
cowper,741611,0.0008429990590732471
paine,1212076,0.0008427313750993281
porte,771866,0.000842695621651015
sofa,1474622,0.0008423928327211995
cornea,1224249,0.0008421064106449751
jesuit,936453,0.0008418905874164429
brace,1822372,0.0008416782262849911
cooke,1266294,0.0008415160235465881
menace,1766271,0.0008415069429609278
woollen,774519,0.0008408963931047341
alley,1625488,0.0008407233277977128
kg,2638706,0.0008402947028522204
johnny,2178412,0.0008399325516142242
pas,1361216,0.0008394750821650685
houghton,1994262,0.000838612507705157
religious,1608375,0.0008385860336223137
fold,1333586,0.0008385160931006845
volition,888431,0.0008385074546235599
cognizance,694942,0.0008379453789230641
volcano,1108219,0.0008378289422593473
seville,930794,0.0008377873895025152
perth,810949,0.0008370858822097205
sap,1105051,0.0008370506975216089
syntax,2187521,0.000836733035848529
republican,2059681,0.0008364977957960363
tense,1485010,0.0008361690566521928
caravan,1108502,0.0008351332692619475
pretender,567759,0.0008350781280841896
spaniard,853936,0.0008350373971495727
narration,1158830,0.0008345032485358187
exactness,635612,0.0008342972625432572
fairness,1740049,0.0008340828885611347
surveyor,1170474,0.0008340126702855464
respondent,2195911,0.0008335216860049176
dagger,934903,0.0008331087149229763
inducement,865542,0.0008330909294791279
papacy,1179867,0.0008326775023591482
slab,1809074,0.0008321063747549257
tile,1656354,0.0008319912298145834
acquiescence,908080,0.0008317792449827198
composure,756720,0.00083095876146835
gage,1447929,0.0008307606793871182
hurt,1122009,0.0008307137884492142
morale,2357651,0.0008302873547671193
esther,1526771,0.0008302424791872692
toledo,1265906,0.0008296109004910289
dictator,1320127,0.0008295221158654162
schooner,985620,0.0008293106653978982
wilkinson,1262981,0.0008292313015347747
canopy,1243915,0.0008291386083487644
hawkins,1398921,0.0008290813938442126
idealism,2141707,0.0008290011460173071
gardner,1934357,0.0008284174833683632
naturalist,1067371,0.0008283150886491639
armistice,1436767,0.0008280526556976061
pc,2614866,0.0008279310117191129
tact,1228651,0.0008279034672604357
venezuela,2027447,0.000827863839832675
planting,1521228,0.0008277016414317209
trough,1493646,0.0008273260295426409
commendation,640010,0.0008272341754679387
il,1846824,0.0008271067460176551
gardiner,1048751,0.000826628519547211
abel,1225250,0.0008262583936809177
willis,1494198,0.0008261873494898898
toy,1948744,0.0008260250103468595
din,1418816,0.0008259565019604875
emulation,720553,0.0008259368080081935
veto,1525788,0.0008257762257851786
doc,2054851,0.0008256712467037326
aisle,1203506,0.0008255788378063177
ingredient,1378804,0.0008255515916007898
depot,1476868,0.000825482976077719
baptists,1020498,0.0008254541116506825
audit,2334608,0.0008254453668080205
deflection,1949613,0.0008254109962694711
wedge,1645798,0.0008250797371182473
bustle,699510,0.0008246293725617817
plumage,891095,0.0008245048710423883
burma,2389965,0.0008244206169564008
gm,2312051,0.0008242206847412692
sublimity,535749,0.0008241913379665257
zurich,1437243,0.0008235893760126786
burthen,347427,0.0008234520475528273
avail,1009045,0.0008232917121681882
vineyard,941045,0.0008229806037932623
prosecutor,1558716,0.0008224669946318837
dip,1547743,0.0008221363519604175
slew,727589,0.000821410526940534
enamel,1626539,0.0008207432160332723
odour,781621,0.0008206684074496675
intolerance,1181190,0.0008206263132504154
consort,851514,0.0008200495847585781
ribbon,1666817,0.0008199799900742504
annexation,1608979,0.0008198125267364165
impediment,801676,0.0008192991775805562
ethiopia,1726372,0.00081855935689984
stance,2191313,0.0008182507152066163
boon,1029990,0.0008181692772197885
legislator,905373,0.0008178093929432788
ranch,2326588,0.0008176415641263172
arrears,940993,0.0008175919776843389
infamy,515806,0.0008173293607357288
ec,2467542,0.0008173070845678143
xxi,854833,0.0008172078818308547
registrar,1639522,0.0008167383712264227
insufficiency,1394226,0.0008167331717168992
dislocation,1867657,0.000816323968549202
stern,1706799,0.000816044291928637
requisition,732517,0.000815961001900805
episcopacy,427588,0.0008158874775272354
lessee,1215013,0.0008157266042778304
toilet,1887150,0.0008154132241916991
pierce,1699217,0.0008152557823416729
duel,1143417,0.000815132357133774
tropics,1409771,0.0008149883356456994
flint,1375446,0.0008149797474905569
coolness,813592,0.0008147304105329549
garb,864624,0.000814626104042106
butcher,1212430,0.0008144705617157002
controller,2403665,0.000813803834718259
dancing,1423276,0.0008133429522036565
bubble,1775999,0.0008125247090615018
dallas,2095991,0.0008123951374753601
richards,1820725,0.0008121842695528634
spur,1334671,0.0008117739736745406
intoxication,1248894,0.0008111720951338265
carelessness,948804,0.000811158170692938
staple,1196892,0.0008100132874068089
contagion,696633,0.0008096017280229301
torch,1326797,0.0008091650572720177
dwarf,1353364,0.0008090802029458836
hollywood,2571057,0.0008079163236960985
descartes,1795285,0.0008076576141377583
na,2351298,0.0008073480853971241
norm,2535160,0.0008068694350547946
glare,1204894,0.0008059512908816114
fir,1151222,0.0008054970758370243
democrat,1988751,0.0008054650130705364
beta,2237945,0.0008050155349303364
litter,1420235,0.0008049254326168521
helmet,1213455,0.0008048896982539725
errand,871428,0.0008046443417816087
montana,2126258,0.0008045774227066581
keeping,918096,0.0008038477087765445
manifesto,1519453,0.000803843968742267
barker,1524555,0.0008034731288937603
archipelago,1021746,0.000803416973909893
bridegroom,989718,0.0008032374474680076
stillness,1080280,0.0008028332589317529
vase,1305627,0.000802786366065107
villain,994852,0.0008027102022792966
isthmus,941046,0.0008025533707365151
cowardice,858676,0.0008022708845412614
accompaniment,1492943,0.0008022356784587739
tub,1320243,0.0008020749319654106
dictatorship,2108628,0.0008020049599151972
coercion,1653349,0.000801759220614726
ambrose,1002514,0.0008015861825619859
rex,1082662,0.0008014038028958524
quarry,1316740,0.0008013029301700004
satellite,2106613,0.0008010984271406611
aorta,1432909,0.000800844743728578
impetus,1901221,0.0008006480139386746
digest,1783792,0.0008006123269345017
contemporary,1971847,0.0008001964789907737
recipient,2074541,0.0008000340131387334
gay,1451714,0.0007998830968021187
humboldt,955259,0.0007996047066240089
semblance,1012476,0.0007989606442980305
gambling,1637929,0.0007989275438250803
greenland,1190244,0.0007988149175541268
manila,2184442,0.0007988055787702392
analyst,2445725,0.000798748164393229
expanse,1075618,0.0007985547208466163
discrepancy,1896334,0.00079832824780367
spider,1461779,0.0007981307041413127
beethoven,1995125,0.0007981150711688613
booty,781510,0.0007979077431548775
cohesion,1567679,0.0007978485238829013
donor,1877488,0.0007972449091516174
spenser,1155979,0.0007970825465921595
cutter,1367204,0.0007965421834323199
foil,1494814,0.0007964849801032226
morrison,1700362,0.00079634454849854
rainbow,1421148,0.0007960526285973492
intemperance,486873,0.000795181626878663
pt,1916716,0.0007950996612145114
lyon,1481409,0.0007948104906199178
wretchedness,517293,0.0007941922570790554
original,854366,0.0007941888040666097
sinai,1202650,0.0007940753688419817
veracity,625326,0.0007938923361964586
saloon,1297032,0.0007937174853376262
barometer,827772,0.0007936452978234519
mead,1626752,0.0007924416083721411
resolve,1236244,0.000792332559360858
bean,1721922,0.000791741173248767
fulfillment,2292119,0.0007915770555550617
compilation,1600576,0.0007914582162375364
bookseller,700897,0.0007914184033440149
cataract,966906,0.0007911041828625433
brutus,849020,0.0007907980005478971
witchcraft,1242721,0.0007904020342933023
saturn,1007537,0.0007902155002212862
dissection,1327707,0.000790071841309825
tincture,683020,0.0007900198792166719
cognition,2115241,0.0007897048773934959
orchard,1325358,0.0007896334585675368
goose,1227527,0.0007892656431628697
garrick,673409,0.000789219523917093
palatine,743094,0.0007890659570056877
hindu,1909028,0.0007890364176171583
gen,1446092,0.0007889966852656721
loneliness,1879614,0.0007888089775413803
economist,2050917,0.0007887622676081157
eucharist,862390,0.0007886643592625245
gall,897516,0.0007881200666967435
sunrise,1214707,0.0007880927284506922
elijah,1088369,0.0007877379906091916
mosaic,1607834,0.0007873345345368874
wise,1504812,0.0007871546632997807
ode,902498,0.0007871480062617842
beatrice,1430327,0.0007867368387814706
raid,1960582,0.0007864550663565964
bail,1038894,0.0007864356388906472
journalist,2143175,0.0007861430292450216
delinquency,1887576,0.0007860572061664141
hire,1128221,0.0007853841150431924
perspiration,876595,0.0007852426631213914
congo,1907715,0.0007851775671370669
rupert,1011597,0.0007851207178908881
savage,1156208,0.0007840956718847971
arithmetic,1435513,0.0007837832877760782
pronoun,1347015,0.0007837256578353129
denver,2198146,0.0007836687830418412
lump,1442438,0.0007834784498203248
poisoning,1732345,0.0007833914564038338
ne,1416290,0.0007823377683162594
dark,1611874,0.0007818908213970746
phraseology,720201,0.0007817897098565661
lima,1404789,0.0007814895975180887
scepticism,1071919,0.0007808154382747796
twist,1696768,0.0007806995581049524
franco,2008997,0.000780071210424149
xxiii,820813,0.0007800350030128858
talbot,1016877,0.0007800013859274389
nausea,1620004,0.00077961563495241
eusebius,605857,0.0007790603601640518
retribution,919621,0.0007789406784003026
demosthenes,587721,0.0007784785322285046
confrontation,2526459,0.0007783810019501396
tray,1962875,0.0007781941377000497
judith,1740537,0.00077804166461234
recital,901231,0.0007776896313235382
provocation,999098,0.000777487857928815
compartment,1816162,0.0007772606165797947
apprentice,1082087,0.0007771947399669557
evangelist,899204,0.000777176752607355
barcelona,1280038,0.0007769846106367559
trumpets,906924,0.0007769629863495387
dial,1489741,0.0007768810546283277
curate,594700,0.0007764870679670995
proficiency,1154895,0.0007760370807645964
ganges,756022,0.0007760141886400861
observatory,1432723,0.0007759041832959023
nabob,324164,0.000775711702575043
materialism,1780071,0.0007757110104209838
guild,1698279,0.0007751117994503956
cession,796419,0.0007749948391314753
fauna,1807452,0.0007744315269900374
scruple,457853,0.0007743588689810578
dresden,1061881,0.000774186092421215
exhibit,1919694,0.0007741669165256683
bryan,1827026,0.0007739911418691909
gravitation,911794,0.0007739844516445325
achilles,1112910,0.0007739506924143081
boast,656186,0.0007739503863116029
catch,1919647,0.0007735924765479411
ascendancy,875476,0.0007735525331080665
refuse,1192943,0.0007734167566110685
origen,674660,0.000773285242826674
barrow,995808,0.000773109723699514
euphrates,736765,0.0007727670296365734
schooling,2254334,0.0007726205811555256
pembroke,686099,0.0007726072015152668
meekness,421268,0.0007719896532169436
costa,1951892,0.0007719286661179662
gallon,1280227,0.0007719124529273273
relish,663503,0.0007716116923723491
herr,1607719,0.0007715033625897729
demise,1210280,0.0007711655590677796
vehemence,599533,0.0007710767827740964
harness,1371786,0.0007710266658245485
stakes,1305753,0.000770795844587615
augmentation,705259,0.00077072240841133
bowel,1907345,0.000770383545593386
hayes,1799731,0.0007701090254995772
predicate,1620639,0.0007701042489896853
bushel,864263,0.0007700244136499083
annihilation,1136296,0.0007697767186156185
beaver,1217902,0.0007691514519560436
broadway,1779315,0.0007690607106387293
argyle,407271,0.0007689555696521582
complacency,778466,0.0007685722601965074
truman,2404886,0.0007684404587155544
sumner,1496971,0.0007681956285933219
verification,1952544,0.0007677769437253271
mockery,952908,0.0007671123463793923
sharp,1255808,0.0007664389685795947
corrosion,2241539,0.0007661490973512801
butt,1437485,0.0007661338766129346
irritability,958151,0.0007659741244821042
multiplicity,1320037,0.0007658379779619368
brake,1702680,0.000765342230184445
interchange,1347353,0.000765288587315734
quota,1788650,0.0007651339548305562
wheeler,1690474,0.0007641509210513796
portuguese,1044178,0.0007632907890601938
acting,1422334,0.000763135951440169
chastity,953007,0.0007630587611107076
ephesus,663694,0.0007627255292426791
probe,2105544,0.0007624797617087698
immersion,1110730,0.0007621915261397586
granada,945432,0.0007621279339881782
rheumatism,905995,0.0007620373118957364
torment,849235,0.000761801929092225
unanimity,904473,0.0007613937676166037
bolingbroke,575050,0.0007612687008897573
judea,550315,0.0007607927336000675
prototype,1944268,0.0007605422028654887
fin,1068654,0.0007599532838523688
fleming,1336027,0.0007598139777739711
sellers,1809039,0.0007597262389160001
prentice,2297696,0.0007592320687229144
bucket,1611964,0.0007590739535530995
cavern,668435,0.000758917786844828
commotion,786616,0.0007587419726764826
waterloo,1038183,0.0007581076057360441
apprenticeship,1438605,0.0007579912003803856
gould,1578120,0.0007579016837647663
perjury,635617,0.0007578255247989776
loch,874916,0.0007577750122405632
hemp,815284,0.0007577162329230839
wilkes,792598,0.0007576360414817619
logan,1483058,0.0007575363846417497
epidemic,1527280,0.0007572932180453583
bulgaria,1945334,0.0007569290685940117
bloodshed,866843,0.0007567786179209257
sheffield,1186816,0.0007565202818810834
stalk,1111391,0.0007563817430257081
jest,713646,0.0007563448685986298
excretion,2036159,0.0007560682016966719
encyclopedia,1932255,0.0007558208250194501
ottawa,1970224,0.0007558033811725024
ballet,2084580,0.0007555753976722789
vogue,1387118,0.0007552397307645948
rapture,759695,0.0007548472033673954
pathos,1112595,0.0007547625634305882
galilee,930876,0.0007546431759269884
disdain,891988,0.0007543585590693673
plank,1165386,0.0007542053419145083
pub,1961770,0.0007540349796096987
donation,962090,0.0007539570598098685
whitehall,835988,0.0007535736210961678
kinsman,702199,0.0007533514953995457
lost,1252744,0.0007529424776346783
softness,809551,0.0007528973078435508
sanctification,546443,0.0007526256274094058
urgency,1667253,0.0007522286392670378
livingston,1155724,0.0007521930774086723
probation,1263413,0.0007520968469790187
throng,869971,0.0007519169547409698
dewey,2135204,0.0007517715811225648
local,2014550,0.000751303272614694
calculus,1574911,0.0007509766423732142
peat,1192444,0.0007508522763947791
seclusion,916837,0.0007505669492686112
exclamation,783946,0.0007502290304650057
claudius,841375,0.0007500490056520461
miami,1951608,0.0007498805027820816
ferocity,686358,0.0007494971680625955
impartiality,749967,0.0007494104153465984
faithfulness,732110,0.0007493454560286455
universality,1207248,0.0007492064097824606
boyhood,1220471,0.000748977012404149
renunciation,1166628,0.0007489444722944895
para,1888120,0.0007488747831036727
blind,1311807,0.0007487954113595338
adolescence,2269443,0.0007487644656622086
verdure,418963,0.0007486598036624579
rectitude,497300,0.0007485865183106036
spoil,580598,0.0007482650964206888
courtyard,1889594,0.0007482184785220869
catheter,1756241,0.0007481145402197227
schmidt,1870903,0.000747738762566841
tuscany,661772,0.0007472328246460242
preamble,921720,0.000746952246004996
magnanimity,529942,0.0007469059838784991
rubbish,853966,0.0007467959159251983
conciliation,1382569,0.0007467527144259297
gaol,668780,0.0007467276265491437
guess,1634427,0.0007462045268689874
retaliation,1145719,0.0007458821686947771
madonna,1354481,0.0007458253196747255
washing,1263323,0.0007456663018633085
dash,1422545,0.0007455454259329284
des,1568714,0.0007455380165264395
awakening,1551696,0.0007455164548825591
atheism,790945,0.0007455085873916034
mule,1061308,0.0007453663536039221
glacier,1354031,0.0007446930429613248
fitzgerald,1539160,0.0007445998965476228
permit,1894732,0.0007444078960815935
admirer,883810,0.0007437676615563391
jewel,1075637,0.0007433415136858966
promontory,600232,0.0007432047893749995
dungeon,574767,0.0007421766948816904
participant,2308379,0.0007421597443667853
jerry,2081050,0.0007419959296914168
collier,1258485,0.0007416210763984475
cooking,1826607,0.000741573258722136
russian,1756964,0.0007415029558292552
split,2122137,0.0007412050270137814
wolfe,1449411,0.000741181431288497
feat,1174532,0.0007411365983758018
reich,2223099,0.0007409472505346499
dionysius,608331,0.0007408962518908875
carroll,1821251,0.0007404089798335527
exodus,1494107,0.0007400969091028331
pigeon,1214331,0.0007399886279658371
completeness,1422314,0.000739417176525619
apathy,1061344,0.0007393588762260194
bethlehem,1059737,0.0007393283381980251
query,1756510,0.0007391976872777896
detector,2330923,0.0007391355403715395
cab,1854476,0.0007390715538832699
nm,2399278,0.0007385577073091359
coward,1120829,0.0007385304176957988
ulceration,940942,0.0007384922114032615
peerage,595616,0.0007382608131944418
urea,1615990,0.0007379428159639243
portico,667227,0.0007374942316965145
pointer,2046472,0.0007372255676615397
competitor,1359694,0.0007371448002938288
helm,1051244,0.0007370840510304011
indus,893826,0.0007366441973895455
inversion,1776603,0.0007365509548777338
pisa,831999,0.0007364284806722065
cunningham,1342079,0.0007363808525451066
terry,1948329,0.0007359197981586967
weaver,1435753,0.0007353983885888391
disintegration,1865097,0.0007352807850398023
antimony,794539,0.0007352644843819931
bonnet,962095,0.0007351479111299664
cheer,942216,0.0007347849957165568
adrian,979564,0.000734691206606081
crater,1091971,0.0007345332180157396
prelude,1406581,0.0007341595608572857
hermit,867350,0.0007340445717002153
fascination,1501867,0.0007336075296318551
reversion,798660,0.0007333936928915633
abstract,1846615,0.0007333515437769472
mag,1063595,0.0007331391156933977
bent,1094103,0.0007331344846067247
lorraine,1043429,0.0007330312490801366
archaeology,2145727,0.0007326021890674906
fragrance,1011701,0.0007325857062963022
fist,1583301,0.0007316644743591661
hide,1169470,0.0007316473765254153
swine,936737,0.000731615855247307
fringe,1610876,0.0007315995126346004
southward,472069,0.0007314128647434386
bastard,1135869,0.0007312552565655811
simple,1376367,0.0007311435414717886
mucus,1022472,0.0007310881559133528
downfall,1156980,0.0007310552948755036
actress,1548816,0.0007308900192046697
environs,676454,0.0007307720996755509
eastward,449947,0.0007305840618142286
bin,1604611,0.0007303453527230312
ness,813316,0.0007302793900230929
ezekiel,889755,0.0007301973659839113
fl,1628726,0.0007299253695792949
rib,1331524,0.0007296760890549373
primate,588830,0.0007294077086161121
nun,1173304,0.0007289348004103121
va,2027210,0.0007288033127734147
rigidity,1719853,0.0007288010887606736
stein,1955034,0.0007286861793652892
dusk,1465014,0.000728608983334985
sinclair,1324351,0.0007285873751733677
serenity,922661,0.0007285164359884278
ezra,1236811,0.0007283390642891037
xxiv,837520,0.0007281104380101555
sinus,1445739,0.0007279551270682668
innocent,826851,0.000727884957341136
rectory,466875,0.0007271942846064606
contentment,929866,0.0007268942610718342
prowess,916899,0.0007268619489892755
fisherman,1188650,0.000726618432161417
say,1253442,0.0007263793090118534
livy,621425,0.0007261760398462994
oscar,1975170,0.0007257068141562153
ci,1625529,0.0007256042297577092
heiress,577105,0.0007253735004634224
dec,1807308,0.0007249839240229909
debility,449801,0.0007245813876437715
attire,857974,0.000724218707197774
jenny,1565819,0.0007239704066870934
bonus,1838476,0.0007235471588117603
atrophy,1556015,0.0007230730786372952
formality,982150,0.0007229763985023991
endeavor,1609365,0.0007228360794913854
ken,1614466,0.0007226223205626526
watt,1151769,0.0007225823343738918
solubility,1855802,0.0007223223239134978
sailing,1079739,0.0007221480966948544
loveliness,715150,0.0007221007525061604
ganglion,1423103,0.0007219016996044355
sardinia,687044,0.0007217602934912334
thornton,1083445,0.0007217284805378549
herman,1834085,0.0007216685522789248
weston,1004744,0.0007214620484449206
blossom,982677,0.000721281446928215
nomenclature,1331447,0.000721105476604006
boyle,1123180,0.0007210036980584423
vapours,509101,0.0007207693411767484
authorship,1336963,0.0007207677204004131
godliness,362677,0.0007207482781205949
countryman,585330,0.0007204628098511337
breaking,1128772,0.0007204276216059463
hancock,1209080,0.000720128869581731
shipment,1825028,0.0007198855411080433
coventry,750034,0.0007198783054368363
antagonism,1630863,0.0007197515761317339
perfume,1188397,0.0007196528581125728
nashville,1663062,0.0007192379215739566
mama,2076489,0.0007191584241883681
lab,2260703,0.0007189226815216583
herb,1276087,0.0007188972584309865
mecca,1025585,0.0007188417224833739
flats,1540957,0.0007188041606811922
refutation,821965,0.0007185381813763431
welsh,1046265,0.0007182980760666598
justinian,771334,0.0007179497153728896
epic,1601156,0.000717787288753635
consultant,2319484,0.0007176984511122638
bid,1908770,0.0007173551954030354
jump,1962814,0.000717317732752289
jonson,1110043,0.0007170411838087847
weariness,914044,0.0007166809880581323
turtle,1276914,0.0007163370955016868
censorship,1852164,0.0007160803874679598
impiety,367858,0.0007159274858437792
blessedness,473491,0.0007157520635842577
stupidity,1002150,0.0007156153770400875
wharton,1040562,0.0007155539146846831
girdle,865239,0.0007154783026277254
dung,679566,0.0007152553794993958
licentiousness,361381,0.0007142829500910563
recompense,557313,0.0007140714265991782
burgess,1185726,0.0007139864286960559
doe,1167435,0.0007138353590585545
mechanic,1143064,0.0007137479651560481
brooke,1199441,0.0007137345084585987
tyre,760064,0.0007136798211450295
cube,1312106,0.0007136249123154777
parlour,668334,0.0007133640458230522
sole,943684,0.0007130182557441735
schiller,1226066,0.0007130090719882771
gamma,2123128,0.0007128825916073653
