,category,word,year
3077,care-,detrimental,1970
3078,care-,detrimental,1980
3079,care-,detrimental,1990
3080,care-,detriment,1800
3081,care-,detriment,1810
3082,care-,detriment,1820
3083,care-,detriment,1830
3084,care-,detriment,1840
3085,care-,detriment,1850
3086,care-,detriment,1860
3087,care-,detriment,1870
3088,care-,detriment,1880
3089,care-,detriment,1890
3090,care-,detriment,1900
3091,care-,detriment,1910
3092,care-,detriment,1920
3093,care-,detriment,1930
3094,care-,detriment,1940
3095,care-,detriment,1950
3096,care-,detriment,1960
3097,care-,detriment,1970
3098,care-,detriment,1980
3099,care-,detriment,1990
3100,care-,crush,1800
3101,care-,crush,1810
3102,care-,crush,1820
3103,care-,crush,1830
3104,care-,crush,1840
3105,care-,crush,1850
3106,care-,crush,1860
3107,care-,crush,1870
3108,care-,crush,1880
3109,care-,crush,1890
3110,care-,crush,1900
3111,care-,crush,1910
3112,care-,crush,1920
3113,care-,crush,1930
3114,care-,crush,1940
3115,care-,crush,1950
3116,care-,crush,1960
3117,care-,crush,1970
3118,care-,crush,1980
3119,care-,crush,1990
3120,care-,attack,1800
3121,care-,attack,1810
3122,care-,attack,1820
3123,care-,attack,1830
3124,care-,attack,1840
3125,care-,attack,1850
3126,care-,attack,1860
3127,care-,attack,1870
3128,care-,attack,1880
3129,care-,attack,1890
3130,care-,attack,1900
3131,care-,attack,1910
3132,care-,attack,1920
3133,care-,attack,1930
3134,care-,attack,1940
3135,care-,attack,1950
3136,care-,attack,1960
3137,care-,attack,1970
3138,care-,attack,1980
3139,care-,attack,1990
3140,care-,annihilate,1800
3141,care-,annihilate,1810
3142,care-,annihilate,1820
3143,care-,annihilate,1830
3144,care-,annihilate,1840
3145,care-,annihilate,1850
3146,care-,annihilate,1860
3147,care-,annihilate,1870
3148,care-,annihilate,1880
3149,care-,annihilate,1890
3150,care-,annihilate,1900
3151,care-,annihilate,1910
3152,care-,annihilate,1920
3153,care-,annihilate,1930
3154,care-,annihilate,1940
3155,care-,annihilate,1950
3156,care-,annihilate,1960
3157,care-,annihilate,1970
3158,care-,annihilate,1980
3159,care-,annihilate,1990
3160,care-,destroy,1800
3161,care-,destroy,1810
3162,care-,destroy,1820
3163,care-,destroy,1830
3164,care-,destroy,1840
3165,care-,destroy,1850
3166,care-,destroy,1860
3167,care-,destroy,1870
3168,care-,destroy,1880
3169,care-,destroy,1890
3170,care-,destroy,1900
3171,care-,destroy,1910
3172,care-,destroy,1920
3173,care-,destroy,1930
3174,care-,destroy,1940
3175,care-,destroy,1950
3176,care-,destroy,1960
3177,care-,destroy,1970
3178,care-,destroy,1980
3179,care-,destroy,1990
3180,loyalty-,abandon,1800
3181,loyalty-,abandon,1810
3182,loyalty-,abandon,1820
3183,loyalty-,abandon,1830
3184,loyalty-,abandon,1840
3185,loyalty-,abandon,1850
3186,loyalty-,abandon,1860
3187,loyalty-,abandon,1870
3188,loyalty-,abandon,1880
3189,loyalty-,abandon,1890
3190,loyalty-,abandon,1900
3191,loyalty-,abandon,1910
3192,loyalty-,abandon,1920
3193,loyalty-,abandon,1930
3194,loyalty-,abandon,1940
3195,loyalty-,abandon,1950
3196,loyalty-,abandon,1960
3197,loyalty-,abandon,1970
3198,loyalty-,abandon,1980
3199,loyalty-,abandon,1990
3200,care-,impair,1800
3201,care-,impair,1810
3202,care-,impair,1820
3203,care-,impair,1830
3204,care-,impair,1840
3205,care-,impair,1850
3206,care-,impair,1860
3207,care-,impair,1870
3208,care-,impair,1880
3209,care-,impair,1890
3210,care-,impair,1900
3211,care-,impair,1910
3212,care-,impair,1920
3213,care-,impair,1930
3214,care-,impair,1940
3215,care-,impair,1950
3216,care-,impair,1960
3217,care-,impair,1970
3218,care-,impair,1980
3219,care-,impair,1990
3220,sanctity-,exploits,1800
3221,sanctity-,exploits,1810
3222,sanctity-,exploits,1820
3223,sanctity-,exploits,1830
3224,sanctity-,exploits,1840
3225,sanctity-,exploits,1850
3226,sanctity-,exploits,1860
3227,sanctity-,exploits,1870
3228,sanctity-,exploits,1880
3229,sanctity-,exploits,1890
3230,sanctity-,exploits,1900
3231,sanctity-,exploits,1910
3232,sanctity-,exploits,1920
3233,sanctity-,exploits,1930
3234,sanctity-,exploits,1940
3235,sanctity-,exploits,1950
3236,sanctity-,exploits,1960
3237,sanctity-,exploits,1970
3238,sanctity-,exploits,1980
3239,sanctity-,exploits,1990
3240,care-,wound,1800
3241,care-,wound,1810
3242,care-,wound,1820
3243,care-,wound,1830
3244,care-,wound,1840
3245,care-,wound,1850
3246,care-,wound,1860
3247,care-,wound,1870
3248,care-,wound,1880
3249,care-,wound,1890
3250,care-,wound,1900
3251,care-,wound,1910
3252,care-,wound,1920
3253,care-,wound,1930
3254,care-,wound,1940
3255,care-,wound,1950
3256,care-,wound,1960
3257,care-,wound,1970
3258,care-,wound,1980
3259,care-,wound,1990
3260,fairness-,unfair,1800
3261,fairness-,unfair,1810
3262,fairness-,unfair,1820
3263,fairness-,unfair,1830
3264,fairness-,unfair,1840
3265,fairness-,unfair,1850
3266,fairness-,unfair,1860
3267,fairness-,unfair,1870
3268,fairness-,unfair,1880
3269,fairness-,unfair,1890
3270,fairness-,unfair,1900
3271,fairness-,unfair,1910
3272,fairness-,unfair,1920
3273,fairness-,unfair,1930
3274,fairness-,unfair,1940
3275,fairness-,unfair,1950
3276,fairness-,unfair,1960
3277,fairness-,unfair,1970
3278,fairness-,unfair,1980
3279,fairness-,unfair,1990
3280,fairness-,unequal,1800
3281,fairness-,unequal,1810
3282,fairness-,unequal,1820
3283,fairness-,unequal,1830
3284,fairness-,unequal,1840
3285,fairness-,unequal,1850
3286,fairness-,unequal,1860
3287,fairness-,unequal,1870
3288,fairness-,unequal,1880
3289,fairness-,unequal,1890
3290,fairness-,unequal,1900
3291,fairness-,unequal,1910
3292,fairness-,unequal,1920
3293,fairness-,unequal,1930
3294,fairness-,unequal,1940
3295,fairness-,unequal,1950
3296,fairness-,unequal,1960
3297,fairness-,unequal,1970
3298,fairness-,unequal,1980
3299,fairness-,unequal,1990
3300,fairness-,bias,1800
3301,fairness-,bias,1810
3302,fairness-,bias,1820
3303,fairness-,bias,1830
3304,fairness-,bias,1840
3305,fairness-,bias,1850
3306,fairness-,bias,1860
3307,fairness-,bias,1870
3308,fairness-,bias,1880
3309,fairness-,bias,1890
3310,fairness-,bias,1900
3311,fairness-,bias,1910
3312,fairness-,bias,1920
3313,fairness-,bias,1930
3314,fairness-,bias,1940
3315,fairness-,bias,1950
3316,fairness-,bias,1960
3317,fairness-,bias,1970
3318,fairness-,bias,1980
3319,fairness-,bias,1990
3320,fairness-,unjust,1800
3321,fairness-,unjust,1810
3322,fairness-,unjust,1820
3323,fairness-,unjust,1830
3324,fairness-,unjust,1840
3325,fairness-,unjust,1850
3326,fairness-,unjust,1860
3327,fairness-,unjust,1870
3328,fairness-,unjust,1880
3329,fairness-,unjust,1890
3330,fairness-,unjust,1900
3331,fairness-,unjust,1910
3332,fairness-,unjust,1920
3333,fairness-,unjust,1930
3334,fairness-,unjust,1940
3335,fairness-,unjust,1950
3336,fairness-,unjust,1960
3337,fairness-,unjust,1970
3338,fairness-,unjust,1980
3339,fairness-,unjust,1990
3340,fairness-,injustice,1800
3341,fairness-,injustice,1810
3342,fairness-,injustice,1820
3343,fairness-,injustice,1830
3344,fairness-,injustice,1840
3345,fairness-,injustice,1850
3346,fairness-,injustice,1860
3347,fairness-,injustice,1870
3348,fairness-,injustice,1880
3349,fairness-,injustice,1890
3350,fairness-,injustice,1900
3351,fairness-,injustice,1910
3352,fairness-,injustice,1920
3353,fairness-,injustice,1930
3354,fairness-,injustice,1940
3355,fairness-,injustice,1950
3356,fairness-,injustice,1960
3357,fairness-,injustice,1970
3358,fairness-,injustice,1980
3359,fairness-,injustice,1990
3360,fairness-,bigotry,1800
3361,fairness-,bigotry,1810
3362,fairness-,bigotry,1820
3363,fairness-,bigotry,1830
3364,fairness-,bigotry,1840
3365,fairness-,bigotry,1850
3366,fairness-,bigotry,1860
3367,fairness-,bigotry,1870
3368,fairness-,bigotry,1880
3369,fairness-,bigotry,1890
3370,fairness-,bigotry,1900
3371,fairness-,bigotry,1910
3372,fairness-,bigotry,1920
3373,fairness-,bigotry,1930
3374,fairness-,bigotry,1940
3375,fairness-,bigotry,1950
3376,fairness-,bigotry,1960
3377,fairness-,bigotry,1970
3378,fairness-,bigotry,1980
3379,fairness-,bigotry,1990
3380,fairness-,discrimination,1800
3381,fairness-,discrimination,1810
3382,fairness-,discrimination,1820
3383,fairness-,discrimination,1830
3384,fairness-,discrimination,1840
3385,fairness-,discrimination,1850
3386,fairness-,discrimination,1860
3387,fairness-,discrimination,1870
3388,fairness-,discrimination,1880
3389,fairness-,discrimination,1890
3390,fairness-,discrimination,1900
3391,fairness-,discrimination,1910
3392,fairness-,discrimination,1920
3393,fairness-,discrimination,1930
3394,fairness-,discrimination,1940
3395,fairness-,discrimination,1950
3396,fairness-,discrimination,1960
3397,fairness-,discrimination,1970
3398,fairness-,discrimination,1980
3399,fairness-,discrimination,1990
3400,fairness-,discriminate,1800
3401,fairness-,discriminate,1810
3402,fairness-,discriminate,1820
3403,fairness-,discriminate,1830
3404,fairness-,discriminate,1840
3405,fairness-,discriminate,1850
3406,fairness-,discriminate,1860
3407,fairness-,discriminate,1870
3408,fairness-,discriminate,1880
3409,fairness-,discriminate,1890
3410,fairness-,discriminate,1900
3411,fairness-,discriminate,1910
3412,fairness-,discriminate,1920
3413,fairness-,discriminate,1930
3414,fairness-,discriminate,1940
3415,fairness-,discriminate,1950
3416,fairness-,discriminate,1960
3417,fairness-,discriminate,1970
3418,fairness-,discriminate,1980
3419,fairness-,discriminate,1990
3420,fairness-,disproportion,1800
3421,fairness-,disproportion,1810
3422,fairness-,disproportion,1820
3423,fairness-,disproportion,1830
3424,fairness-,disproportion,1840
3425,fairness-,disproportion,1850
3426,fairness-,disproportion,1860
3427,fairness-,disproportion,1870
3428,fairness-,disproportion,1880
3429,fairness-,disproportion,1890
3430,fairness-,disproportion,1900
3431,fairness-,disproportion,1910
3432,fairness-,disproportion,1920
3433,fairness-,disproportion,1930
3434,fairness-,disproportion,1940
3435,fairness-,disproportion,1950
3436,fairness-,disproportion,1960
3437,fairness-,disproportion,1970
3438,fairness-,disproportion,1980
3439,fairness-,disproportion,1990
3440,fairness-,prejudice,1800
3441,fairness-,prejudice,1810
3442,fairness-,prejudice,1820
3443,fairness-,prejudice,1830
3444,fairness-,prejudice,1840
3445,fairness-,prejudice,1850
3446,fairness-,prejudice,1860
3447,fairness-,prejudice,1870
3448,fairness-,prejudice,1880
3449,fairness-,prejudice,1890
3450,fairness-,prejudice,1900
3451,fairness-,prejudice,1910
3452,fairness-,prejudice,1920
3453,fairness-,prejudice,1930
3454,fairness-,prejudice,1940
3455,fairness-,prejudice,1950
3456,fairness-,prejudice,1960
3457,fairness-,prejudice,1970
3458,fairness-,prejudice,1980
3459,fairness-,prejudice,1990
3460,fairness-,preference,1800
3461,fairness-,preference,1810
3462,fairness-,preference,1820
3463,fairness-,preference,1830
3464,fairness-,preference,1840
3465,fairness-,preference,1850
3466,fairness-,preference,1860
3467,fairness-,preference,1870
3468,fairness-,preference,1880
3469,fairness-,preference,1890
3470,fairness-,preference,1900
3471,fairness-,preference,1910
3472,fairness-,preference,1920
3473,fairness-,preference,1930
3474,fairness-,preference,1940
3475,fairness-,preference,1950
3476,fairness-,preference,1960
3477,fairness-,preference,1970
3478,fairness-,preference,1980
3479,fairness-,preference,1990
3480,fairness-,exclusion,1800
3481,fairness-,exclusion,1810
3482,fairness-,exclusion,1820
3483,fairness-,exclusion,1830
3484,fairness-,exclusion,1840
3485,fairness-,exclusion,1850
3486,fairness-,exclusion,1860
3487,fairness-,exclusion,1870
3488,fairness-,exclusion,1880
3489,fairness-,exclusion,1890
3490,fairness-,exclusion,1900
3491,fairness-,exclusion,1910
3492,fairness-,exclusion,1920
3493,fairness-,exclusion,1930
3494,fairness-,exclusion,1940
3495,fairness-,exclusion,1950
3496,fairness-,exclusion,1960
3497,fairness-,exclusion,1970
3498,fairness-,exclusion,1980
3499,fairness-,exclusion,1990
3500,fairness-,exclusive,1800
3501,fairness-,exclusive,1810
3502,fairness-,exclusive,1820
3503,fairness-,exclusive,1830
3504,fairness-,exclusive,1840
3505,fairness-,exclusive,1850
3506,fairness-,exclusive,1860
3507,fairness-,exclusive,1870
3508,fairness-,exclusive,1880
3509,fairness-,exclusive,1890
3510,fairness-,exclusive,1900
3511,fairness-,exclusive,1910
3512,fairness-,exclusive,1920
3513,fairness-,exclusive,1930
3514,fairness-,exclusive,1940
3515,fairness-,exclusive,1950
3516,fairness-,exclusive,1960
3517,fairness-,exclusive,1970
3518,fairness-,exclusive,1980
3519,fairness-,exclusive,1990
3520,fairness-,exclude,1800
3521,fairness-,exclude,1810
3522,fairness-,exclude,1820
3523,fairness-,exclude,1830
3524,fairness-,exclude,1840
3525,fairness-,exclude,1850
3526,fairness-,exclude,1860
3527,fairness-,exclude,1870
3528,fairness-,exclude,1880
3529,fairness-,exclude,1890
3530,fairness-,exclude,1900
3531,fairness-,exclude,1910
3532,fairness-,exclude,1920
3533,fairness-,exclude,1930
3534,fairness-,exclude,1940
3535,fairness-,exclude,1950
3536,fairness-,exclude,1960
3537,fairness-,exclude,1970
3538,fairness-,exclude,1980
3539,fairness-,exclude,1990
3540,loyalty-,foreign,1800
3541,loyalty-,foreign,1810
3542,loyalty-,foreign,1820
3543,loyalty-,foreign,1830
3544,loyalty-,foreign,1840
3545,loyalty-,foreign,1850
3546,loyalty-,foreign,1860
3547,loyalty-,foreign,1870
3548,loyalty-,foreign,1880
3549,loyalty-,foreign,1890
3550,loyalty-,foreign,1900
3551,loyalty-,foreign,1910
3552,loyalty-,foreign,1920
3553,loyalty-,foreign,1930
3554,loyalty-,foreign,1940
3555,loyalty-,foreign,1950
3556,loyalty-,foreign,1960
3557,loyalty-,foreign,1970
3558,loyalty-,foreign,1980
3559,loyalty-,foreign,1990
3560,loyalty-,enemy,1800
3561,loyalty-,enemy,1810
3562,loyalty-,enemy,1820
3563,loyalty-,enemy,1830
3564,loyalty-,enemy,1840
3565,loyalty-,enemy,1850
3566,loyalty-,enemy,1860
3567,loyalty-,enemy,1870
3568,loyalty-,enemy,1880
3569,loyalty-,enemy,1890
3570,loyalty-,enemy,1900
3571,loyalty-,enemy,1910
3572,loyalty-,enemy,1920
3573,loyalty-,enemy,1930
3574,loyalty-,enemy,1940
3575,loyalty-,enemy,1950
3576,loyalty-,enemy,1960
3577,loyalty-,enemy,1970
3578,loyalty-,enemy,1980
3579,loyalty-,enemy,1990
3580,authority-,betray,1800
3581,authority-,betray,1810
3582,authority-,betray,1820
3583,authority-,betray,1830
3584,authority-,betray,1840
3585,authority-,betray,1850
3586,authority-,betray,1860
3587,authority-,betray,1870
3588,authority-,betray,1880
3589,authority-,betray,1890
3590,authority-,betray,1900
3591,authority-,betray,1910
3592,authority-,betray,1920
3593,authority-,betray,1930
3594,authority-,betray,1940
3595,authority-,betray,1950
3596,authority-,betray,1960
3597,authority-,betray,1970
3598,authority-,betray,1980
3599,authority-,betray,1990
3600,authority-,treason,1800
3601,authority-,treason,1810
3602,authority-,treason,1820
3603,authority-,treason,1830
3604,authority-,treason,1840
3605,authority-,treason,1850
3606,authority-,treason,1860
3607,authority-,treason,1870
3608,authority-,treason,1880
3609,authority-,treason,1890
3610,authority-,treason,1900
3611,authority-,treason,1910
3612,authority-,treason,1920
3613,authority-,treason,1930
3614,authority-,treason,1940
3615,authority-,treason,1950
3616,authority-,treason,1960
3617,authority-,treason,1970
3618,authority-,treason,1980
3619,authority-,treason,1990
3620,authority-,traitor,1800
3621,authority-,traitor,1810
3622,authority-,traitor,1820
3623,authority-,traitor,1830
3624,authority-,traitor,1840
3625,authority-,traitor,1850
3626,authority-,traitor,1860
3627,authority-,traitor,1870
3628,authority-,traitor,1880
3629,authority-,traitor,1890
3630,authority-,traitor,1900
3631,authority-,traitor,1910
3632,authority-,traitor,1920
3633,authority-,traitor,1930
3634,authority-,traitor,1940
3635,authority-,traitor,1950
3636,authority-,traitor,1960
3637,authority-,traitor,1970
3638,authority-,traitor,1980
3639,authority-,traitor,1990
3640,authority-,treachery,1800
3641,authority-,treachery,1810
3642,authority-,treachery,1820
3643,authority-,treachery,1830
3644,authority-,treachery,1840
3645,authority-,treachery,1850
3646,authority-,treachery,1860
3647,authority-,treachery,1870
3648,authority-,treachery,1880
3649,authority-,treachery,1890
3650,authority-,treachery,1900
3651,authority-,treachery,1910
3652,authority-,treachery,1920
3653,authority-,treachery,1930
3654,authority-,treachery,1940
3655,authority-,treachery,1950
3656,authority-,treachery,1960
3657,authority-,treachery,1970
3658,authority-,treachery,1980
3659,authority-,treachery,1990
3660,authority-,perfidious,1800
3661,authority-,perfidious,1810
3662,authority-,perfidious,1820
3663,authority-,perfidious,1830
3664,authority-,perfidious,1840
3665,authority-,perfidious,1850
3666,authority-,perfidious,1860
3667,authority-,perfidious,1870
3668,authority-,perfidious,1880
3669,authority-,perfidious,1890
3670,authority-,perfidious,1900
3671,authority-,perfidious,1910
3672,authority-,perfidious,1920
3673,authority-,perfidious,1930
3674,authority-,perfidious,1940
3675,authority-,perfidious,1950
3676,authority-,perfidious,1960
3677,authority-,perfidious,1970
3678,authority-,perfidious,1980
3679,authority-,perfidious,1990
3680,loyalty-,individual,1800
3681,loyalty-,individual,1810
3682,loyalty-,individual,1820
3683,loyalty-,individual,1830
3684,loyalty-,individual,1840
3685,loyalty-,individual,1850
3686,loyalty-,individual,1860
3687,loyalty-,individual,1870
3688,loyalty-,individual,1880
3689,loyalty-,individual,1890
3690,loyalty-,individual,1900
3691,loyalty-,individual,1910
3692,loyalty-,individual,1920
3693,loyalty-,individual,1930
3694,loyalty-,individual,1940
3695,loyalty-,individual,1950
3696,loyalty-,individual,1960
3697,loyalty-,individual,1970
3698,loyalty-,individual,1980
3699,loyalty-,individual,1990
3700,authority-,deserted,1800
3701,authority-,deserted,1810
3702,authority-,deserted,1820
3703,authority-,deserted,1830
3704,authority-,deserted,1840
3705,authority-,deserted,1850
3706,authority-,deserted,1860
3707,authority-,deserted,1870
3708,authority-,deserted,1880
3709,authority-,deserted,1890
3710,authority-,deserted,1900
3711,authority-,deserted,1910
3712,authority-,deserted,1920
3713,authority-,deserted,1930
3714,authority-,deserted,1940
3715,authority-,deserted,1950
3716,authority-,deserted,1960
3717,authority-,deserted,1970
3718,authority-,deserted,1980
3719,authority-,deserted,1990
3720,authority-,desert,1800
3721,authority-,desert,1810
3722,authority-,desert,1820
3723,authority-,desert,1830
3724,authority-,desert,1840
3725,authority-,desert,1850
3726,authority-,desert,1860
3727,authority-,desert,1870
3728,authority-,desert,1880
3729,authority-,desert,1890
3730,authority-,desert,1900
3731,authority-,desert,1910
3732,authority-,desert,1920
3733,authority-,desert,1930
3734,authority-,desert,1940
3735,authority-,desert,1950
3736,authority-,desert,1960
3737,authority-,desert,1970
3738,authority-,desert,1980
3739,authority-,desert,1990
3740,authority-,deserters,1800
3741,authority-,deserters,1810
3742,authority-,deserters,1820
3743,authority-,deserters,1830
3744,authority-,deserters,1840
3745,authority-,deserters,1850
3746,authority-,deserters,1860
3747,authority-,deserters,1870
3748,authority-,deserters,1880
3749,authority-,deserters,1890
3750,authority-,deserters,1900
3751,authority-,deserters,1910
3752,authority-,deserters,1920
3753,authority-,deserters,1930
3754,authority-,deserters,1940
3755,authority-,deserters,1950
3756,authority-,deserters,1960
3757,authority-,deserters,1970
3758,authority-,deserters,1980
3759,authority-,deserters,1990
3760,authority-,deserting,1800
3761,authority-,deserting,1810
3762,authority-,deserting,1820
3763,authority-,deserting,1830
3764,authority-,deserting,1840
3765,authority-,deserting,1850
3766,authority-,deserting,1860
3767,authority-,deserting,1870
3768,authority-,deserting,1880
3769,authority-,deserting,1890
3770,authority-,deserting,1900
3771,authority-,deserting,1910
3772,authority-,deserting,1920
3773,authority-,deserting,1930
3774,authority-,deserting,1940
3775,authority-,deserting,1950
3776,authority-,deserting,1960
3777,authority-,deserting,1970
3778,authority-,deserting,1980
3779,authority-,deserting,1990
3780,loyalty-,deceive,1800
3781,loyalty-,deceive,1810
3782,loyalty-,deceive,1820
3783,loyalty-,deceive,1830
3784,loyalty-,deceive,1840
3785,loyalty-,deceive,1850
3786,loyalty-,deceive,1860
3787,loyalty-,deceive,1870
3788,loyalty-,deceive,1880
3789,loyalty-,deceive,1890
3790,loyalty-,deceive,1900
3791,loyalty-,deceive,1910
3792,loyalty-,deceive,1920
3793,loyalty-,deceive,1930
3794,loyalty-,deceive,1940
3795,loyalty-,deceive,1950
3796,loyalty-,deceive,1960
3797,loyalty-,deceive,1970
3798,loyalty-,deceive,1980
3799,loyalty-,deceive,1990
3800,loyalty-,deception,1800
3801,loyalty-,deception,1810
3802,loyalty-,deception,1820
3803,loyalty-,deception,1830
3804,loyalty-,deception,1840
3805,loyalty-,deception,1850
3806,loyalty-,deception,1860
3807,loyalty-,deception,1870
3808,loyalty-,deception,1880
3809,loyalty-,deception,1890
3810,loyalty-,deception,1900
3811,loyalty-,deception,1910
3812,loyalty-,deception,1920
3813,loyalty-,deception,1930
3814,loyalty-,deception,1940
3815,loyalty-,deception,1950
3816,loyalty-,deception,1960
3817,loyalty-,deception,1970
3818,loyalty-,deception,1980
3819,loyalty-,deception,1990
3820,loyalty-,spy,1800
3821,loyalty-,spy,1810
3822,loyalty-,spy,1820
3823,loyalty-,spy,1830
3824,loyalty-,spy,1840
3825,loyalty-,spy,1850
3826,loyalty-,spy,1860
3827,loyalty-,spy,1870
3828,loyalty-,spy,1880
3829,loyalty-,spy,1890
3830,loyalty-,spy,1900
3831,loyalty-,spy,1910
3832,loyalty-,spy,1920
3833,loyalty-,spy,1930
3834,loyalty-,spy,1940
3835,loyalty-,spy,1950
3836,loyalty-,spy,1960
3837,loyalty-,spy,1970
3838,loyalty-,spy,1980
3839,loyalty-,spy,1990
3840,authority-,defiance,1800
3841,authority-,defiance,1810
3842,authority-,defiance,1820
3843,authority-,defiance,1830
3844,authority-,defiance,1840
3845,authority-,defiance,1850
3846,authority-,defiance,1860
3847,authority-,defiance,1870
3848,authority-,defiance,1880
3849,authority-,defiance,1890
3850,authority-,defiance,1900
3851,authority-,defiance,1910
3852,authority-,defiance,1920
3853,authority-,defiance,1930
3854,authority-,defiance,1940
3855,authority-,defiance,1950
3856,authority-,defiance,1960
3857,authority-,defiance,1970
3858,authority-,defiance,1980
3859,authority-,defiance,1990
3860,authority-,rebel,1800
3861,authority-,rebel,1810
3862,authority-,rebel,1820
3863,authority-,rebel,1830
3864,authority-,rebel,1840
3865,authority-,rebel,1850
3866,authority-,rebel,1860
3867,authority-,rebel,1870
3868,authority-,rebel,1880
3869,authority-,rebel,1890
3870,authority-,rebel,1900
3871,authority-,rebel,1910
3872,authority-,rebel,1920
3873,authority-,rebel,1930
3874,authority-,rebel,1940
3875,authority-,rebel,1950
3876,authority-,rebel,1960
3877,authority-,rebel,1970
3878,authority-,rebel,1980
3879,authority-,rebel,1990
3880,authority-,dissent,1800
3881,authority-,dissent,1810
3882,authority-,dissent,1820
3883,authority-,dissent,1830
3884,authority-,dissent,1840
3885,authority-,dissent,1850
3886,authority-,dissent,1860
3887,authority-,dissent,1870
3888,authority-,dissent,1880
3889,authority-,dissent,1890
3890,authority-,dissent,1900
3891,authority-,dissent,1910
3892,authority-,dissent,1920
3893,authority-,dissent,1930
3894,authority-,dissent,1940
3895,authority-,dissent,1950
3896,authority-,dissent,1960
3897,authority-,dissent,1970
3898,authority-,dissent,1980
3899,authority-,dissent,1990
3900,authority-,overthrow,1800
3901,authority-,overthrow,1810
3902,authority-,overthrow,1820
3903,authority-,overthrow,1830
3904,authority-,overthrow,1840
3905,authority-,overthrow,1850
3906,authority-,overthrow,1860
3907,authority-,overthrow,1870
3908,authority-,overthrow,1880
3909,authority-,overthrow,1890
3910,authority-,overthrow,1900
3911,authority-,overthrow,1910
3912,authority-,overthrow,1920
3913,authority-,overthrow,1930
3914,authority-,overthrow,1940
3915,authority-,overthrow,1950
3916,authority-,overthrow,1960
3917,authority-,overthrow,1970
3918,authority-,overthrow,1980
3919,authority-,overthrow,1990
3920,authority-,subvert,1800
3921,authority-,subvert,1810
3922,authority-,subvert,1820
3923,authority-,subvert,1830
3924,authority-,subvert,1840
3925,authority-,subvert,1850
3926,authority-,subvert,1860
3927,authority-,subvert,1870
3928,authority-,subvert,1880
3929,authority-,subvert,1890
3930,authority-,subvert,1900
3931,authority-,subvert,1910
3932,authority-,subvert,1920
3933,authority-,subvert,1930
3934,authority-,subvert,1940
3935,authority-,subvert,1950
3936,authority-,subvert,1960
3937,authority-,subvert,1970
3938,authority-,subvert,1980
3939,authority-,subvert,1990
3940,authority-,seditious,1800
3941,authority-,seditious,1810
3942,authority-,seditious,1820
3943,authority-,seditious,1830
3944,authority-,seditious,1840
3945,authority-,seditious,1850
3946,authority-,seditious,1860
3947,authority-,seditious,1870
3948,authority-,seditious,1880
3949,authority-,seditious,1890
3950,authority-,seditious,1900
3951,authority-,seditious,1910
3952,authority-,seditious,1920
3953,authority-,seditious,1930
3954,authority-,seditious,1940
3955,authority-,seditious,1950
3956,authority-,seditious,1960
3957,authority-,seditious,1970
3958,authority-,seditious,1980
3959,authority-,seditious,1990
3960,authority-,sedition,1800
3961,authority-,sedition,1810
3962,authority-,sedition,1820
3963,authority-,sedition,1830
3964,authority-,sedition,1840
3965,authority-,sedition,1850
3966,authority-,sedition,1860
3967,authority-,sedition,1870
3968,authority-,sedition,1880
3969,authority-,sedition,1890
3970,authority-,sedition,1900
3971,authority-,sedition,1910
3972,authority-,sedition,1920
3973,authority-,sedition,1930
3974,authority-,sedition,1940
3975,authority-,sedition,1950
3976,authority-,sedition,1960
3977,authority-,sedition,1970
3978,authority-,sedition,1980
3979,authority-,sedition,1990
3980,authority-,agitated,1800
3981,authority-,agitated,1810
3982,authority-,agitated,1820
3983,authority-,agitated,1830
3984,authority-,agitated,1840
3985,authority-,agitated,1850
3986,authority-,agitated,1860
3987,authority-,agitated,1870
3988,authority-,agitated,1880
3989,authority-,agitated,1890
3990,authority-,agitated,1900
3991,authority-,agitated,1910
3992,authority-,agitated,1920
3993,authority-,agitated,1930
3994,authority-,agitated,1940
3995,authority-,agitated,1950
3996,authority-,agitated,1960
3997,authority-,agitated,1970
3998,authority-,agitated,1980
3999,authority-,agitated,1990
4000,authority-,illegal,1800
4001,authority-,illegal,1810
4002,authority-,illegal,1820
4003,authority-,illegal,1830
4004,authority-,illegal,1840
4005,authority-,illegal,1850
4006,authority-,illegal,1860
4007,authority-,illegal,1870
4008,authority-,illegal,1880
4009,authority-,illegal,1890
4010,authority-,illegal,1900
4011,authority-,illegal,1910
4012,authority-,illegal,1920
4013,authority-,illegal,1930
4014,authority-,illegal,1940
4015,authority-,illegal,1950
4016,authority-,illegal,1960
4017,authority-,illegal,1970
4018,authority-,illegal,1980
4019,authority-,illegal,1990
4020,authority-,lawless,1800
4021,authority-,lawless,1810
4022,authority-,lawless,1820
4023,authority-,lawless,1830
4024,authority-,lawless,1840
4025,authority-,lawless,1850
4026,authority-,lawless,1860
4027,authority-,lawless,1870
4028,authority-,lawless,1880
4029,authority-,lawless,1890
4030,authority-,lawless,1900
4031,authority-,lawless,1910
4032,authority-,lawless,1920
4033,authority-,lawless,1930
4034,authority-,lawless,1940
4035,authority-,lawless,1950
4036,authority-,lawless,1960
4037,authority-,lawless,1970
4038,authority-,lawless,1980
4039,authority-,lawless,1990
4040,authority-,defy,1800
4041,authority-,defy,1810
4042,authority-,defy,1820
4043,authority-,defy,1830
4044,authority-,defy,1840
4045,authority-,defy,1850
4046,authority-,defy,1860
